unit_id,stage_index,stage_name,value,timestamp
60,1,S1_Incoming,98.8888,2026-01-01T00:59:00
60,2,S2_Clean,102.4251,2026-01-01T00:59:00
60,3,S3_Deposition,94.8377,2026-01-01T00:59:00
60,4,S4_Litho,98.7456,2026-01-01T00:59:00
60,5,S5_Etch,100.3565,2026-01-01T00:59:00
60,6,S6_Implant,96.1883,2026-01-01T00:59:00
60,7,S7_Anneal,98.6624,2026-01-01T00:59:00
60,8,S8_Final_CD,97.5044,2026-01-01T00:59:00
61,1,S1_Incoming,98.0292,2026-01-01T01:00:00
61,2,S2_Clean,96.5376,2026-01-01T01:00:00
61,3,S3_Deposition,102.9341,2026-01-01T01:00:00
61,4,S4_Litho,93.784,2026-01-01T01:00:00
61,5,S5_Etch,97.2608,2026-01-01T01:00:00
61,6,S6_Implant,97.7539,2026-01-01T01:00:00
61,7,S7_Anneal,101.2209,2026-01-01T01:00:00
61,8,S8_Final_CD,99.6149,2026-01-01T01:00:00
62,1,S1_Incoming,97.9941,2026-01-01T01:01:00
62,2,S2_Clean,97.3709,2026-01-01T01:01:00
62,3,S3_Deposition,97.6458,2026-01-01T01:01:00
62,4,S4_Litho,98.94,2026-01-01T01:01:00
62,5,S5_Etch,94.9835,2026-01-01T01:01:00
62,6,S6_Implant,97.0424,2026-01-01T01:01:00
62,7,S7_Anneal,95.4576,2026-01-01T01:01:00
62,8,S8_Final_CD,100.8447,2026-01-01T01:01:00
63,1,S1_Incoming,98.0634,2026-01-01T01:02:00
63,2,S2_Clean,97.2203,2026-01-01T01:02:00
63,3,S3_Deposition,99.8857,2026-01-01T01:02:00
63,4,S4_Litho,98.0267,2026-01-01T01:02:00
63,5,S5_Etch,98.3267,2026-01-01T01:02:00
63,6,S6_Implant,101.4152,2026-01-01T01:02:00
63,7,S7_Anneal,94.2461,2026-01-01T01:02:00
63,8,S8_Final_CD,96.3412,2026-01-01T01:02:00
64,1,S1_Incoming,97.1378,2026-01-01T01:03:00
64,2,S2_Clean,98.0662,2026-01-01T01:03:00
64,3,S3_Deposition,101.8488,2026-01-01T01:03:00
64,4,S4_Litho,104.2636,2026-01-01T01:03:00
64,5,S5_Etch,93.0455,2026-01-01T01:03:00
64,6,S6_Implant,96.5937,2026-01-01T01:03:00
64,7,S7_Anneal,101.9296,2026-01-01T01:03:00
64,8,S8_Final_CD,95.5407,2026-01-01T01:03:00
65,1,S1_Incoming,98.1741,2026-01-01T01:04:00
65,2,S2_Clean,98.1413,2026-01-01T01:04:00
65,3,S3_Deposition,97.8828,2026-01-01T01:04:00
65,4,S4_Litho,98.1509,2026-01-01T01:04:00
65,5,S5_Etch,101.3509,2026-01-01T01:04:00
65,6,S6_Implant,94.7611,2026-01-01T01:04:00
65,7,S7_Anneal,95.9319,2026-01-01T01:04:00
65,8,S8_Final_CD,102.7077,2026-01-01T01:04:00
66,1,S1_Incoming,102.5865,2026-01-01T01:05:00
66,2,S2_Clean,102.6842,2026-01-01T01:05:00
66,3,S3_Deposition,98.7449,2026-01-01T01:05:00
66,4,S4_Litho,99.1905,2026-01-01T01:05:00
66,5,S5_Etch,98.6179,2026-01-01T01:05:00
66,6,S6_Implant,103.412,2026-01-01T01:05:00
66,7,S7_Anneal,98.9148,2026-01-01T01:05:00
66,8,S8_Final_CD,96.4705,2026-01-01T01:05:00
67,1,S1_Incoming,98.8134,2026-01-01T01:06:00
67,2,S2_Clean,103.2373,2026-01-01T01:06:00
67,3,S3_Deposition,101.3434,2026-01-01T01:06:00
67,4,S4_Litho,97.5853,2026-01-01T01:06:00
67,5,S5_Etch,99.2229,2026-01-01T01:06:00
67,6,S6_Implant,97.9784,2026-01-01T01:06:00
67,7,S7_Anneal,102.6296,2026-01-01T01:06:00
67,8,S8_Final_CD,99.7802,2026-01-01T01:06:00
68,1,S1_Incoming,100.5142,2026-01-01T01:07:00
68,2,S2_Clean,99.3922,2026-01-01T01:07:00
68,3,S3_Deposition,103.0254,2026-01-01T01:07:00
68,4,S4_Litho,99.9216,2026-01-01T01:07:00
68,5,S5_Etch,98.2605,2026-01-01T01:07:00
68,6,S6_Implant,100.7869,2026-01-01T01:07:00
68,7,S7_Anneal,99.5822,2026-01-01T01:07:00
68,8,S8_Final_CD,102.5481,2026-01-01T01:07:00
69,1,S1_Incoming,97.5662,2026-01-01T01:08:00
69,2,S2_Clean,99.8334,2026-01-01T01:08:00
69,3,S3_Deposition,98.9737,2026-01-01T01:08:00
69,4,S4_Litho,103.483,2026-01-01T01:08:00
69,5,S5_Etch,100.1963,2026-01-01T01:08:00
69,6,S6_Implant,94.5778,2026-01-01T01:08:00
69,7,S7_Anneal,100.3874,2026-01-01T01:08:00
69,8,S8_Final_CD,98.6828,2026-01-01T01:08:00
70,1,S1_Incoming,100.3393,2026-01-01T01:09:00
70,2,S2_Clean,100.4101,2026-01-01T01:09:00
70,3,S3_Deposition,100.8615,2026-01-01T01:09:00
70,4,S4_Litho,100.1078,2026-01-01T01:09:00
70,5,S5_Etch,102.2861,2026-01-01T01:09:00
70,6,S6_Implant,98.1563,2026-01-01T01:09:00
70,7,S7_Anneal,98.2255,2026-01-01T01:09:00
70,8,S8_Final_CD,99.6617,2026-01-01T01:09:00
71,1,S1_Incoming,96.5184,2026-01-01T01:10:00
71,2,S2_Clean,101.0434,2026-01-01T01:10:00
71,3,S3_Deposition,101.6301,2026-01-01T01:10:00
71,4,S4_Litho,101.2823,2026-01-01T01:10:00
71,5,S5_Etch,103.1429,2026-01-01T01:10:00
71,6,S6_Implant,102.1639,2026-01-01T01:10:00
71,7,S7_Anneal,97.7001,2026-01-01T01:10:00
71,8,S8_Final_CD,101.2374,2026-01-01T01:10:00
72,1,S1_Incoming,98.6025,2026-01-01T01:11:00
72,2,S2_Clean,99.8676,2026-01-01T01:11:00
72,3,S3_Deposition,98.9945,2026-01-01T01:11:00
72,4,S4_Litho,101.7926,2026-01-01T01:11:00
72,5,S5_Etch,100.8504,2026-01-01T01:11:00
72,6,S6_Implant,98.1756,2026-01-01T01:11:00
72,7,S7_Anneal,99.3472,2026-01-01T01:11:00
72,8,S8_Final_CD,95.2203,2026-01-01T01:11:00
73,1,S1_Incoming,104.5091,2026-01-01T01:12:00
73,2,S2_Clean,101.9933,2026-01-01T01:12:00
73,3,S3_Deposition,102.5105,2026-01-01T01:12:00
73,4,S4_Litho,100.6483,2026-01-01T01:12:00
73,5,S5_Etch,102.5208,2026-01-01T01:12:00
73,6,S6_Implant,100.7805,2026-01-01T01:12:00
73,7,S7_Anneal,95.2724,2026-01-01T01:12:00
73,8,S8_Final_CD,98.263,2026-01-01T01:12:00
74,1,S1_Incoming,98.8341,2026-01-01T01:13:00
74,2,S2_Clean,100.4636,2026-01-01T01:13:00
74,3,S3_Deposition,101.6198,2026-01-01T01:13:00
74,4,S4_Litho,96.9321,2026-01-01T01:13:00
74,5,S5_Etch,99.0153,2026-01-01T01:13:00
74,6,S6_Implant,101.3264,2026-01-01T01:13:00
74,7,S7_Anneal,99.4003,2026-01-01T01:13:00
74,8,S8_Final_CD,94.4864,2026-01-01T01:13:00
75,1,S1_Incoming,102.24,2026-01-01T01:14:00
75,2,S2_Clean,94.853,2026-01-01T01:14:00
75,3,S3_Deposition,102.4391,2026-01-01T01:14:00
75,4,S4_Litho,101.582,2026-01-01T01:14:00
75,5,S5_Etch,98.8039,2026-01-01T01:14:00
75,6,S6_Implant,98.3801,2026-01-01T01:14:00
75,7,S7_Anneal,99.0922,2026-01-01T01:14:00
75,8,S8_Final_CD,100.0743,2026-01-01T01:14:00
76,1,S1_Incoming,100.9101,2026-01-01T01:15:00
76,2,S2_Clean,101.1884,2026-01-01T01:15:00
76,3,S3_Deposition,92.2628,2026-01-01T01:15:00
76,4,S4_Litho,101.0494,2026-01-01T01:15:00
76,5,S5_Etch,101.2932,2026-01-01T01:15:00
76,6,S6_Implant,98.849,2026-01-01T01:15:00
76,7,S7_Anneal,100.6591,2026-01-01T01:15:00
76,8,S8_Final_CD,104.863,2026-01-01T01:15:00
77,1,S1_Incoming,99.694,2026-01-01T01:16:00
77,2,S2_Clean,100.6595,2026-01-01T01:16:00
77,3,S3_Deposition,101.4163,2026-01-01T01:16:00
77,4,S4_Litho,96.9263,2026-01-01T01:16:00
77,5,S5_Etch,99.9718,2026-01-01T01:16:00
77,6,S6_Implant,102.0502,2026-01-01T01:16:00
77,7,S7_Anneal,97.5738,2026-01-01T01:16:00
77,8,S8_Final_CD,97.9378,2026-01-01T01:16:00
78,1,S1_Incoming,98.6958,2026-01-01T01:17:00
78,2,S2_Clean,100.4053,2026-01-01T01:17:00
78,3,S3_Deposition,98.7295,2026-01-01T01:17:00
78,4,S4_Litho,102.3809,2026-01-01T01:17:00
78,5,S5_Etch,94.7594,2026-01-01T01:17:00
78,6,S6_Implant,99.8758,2026-01-01T01:17:00
78,7,S7_Anneal,105.517,2026-01-01T01:17:00
78,8,S8_Final_CD,100.9977,2026-01-01T01:17:00
79,1,S1_Incoming,102.5738,2026-01-01T01:18:00
79,2,S2_Clean,98.085,2026-01-01T01:18:00
79,3,S3_Deposition,101.2646,2026-01-01T01:18:00
79,4,S4_Litho,100.1961,2026-01-01T01:18:00
79,5,S5_Etch,98.4849,2026-01-01T01:18:00
79,6,S6_Implant,99.339,2026-01-01T01:18:00
79,7,S7_Anneal,99.138,2026-01-01T01:18:00
79,8,S8_Final_CD,106.1509,2026-01-01T01:18:00
80,1,S1_Incoming,99.6452,2026-01-01T01:19:00
80,2,S2_Clean,100.9504,2026-01-01T01:19:00
80,3,S3_Deposition,100.4014,2026-01-01T01:19:00
80,4,S4_Litho,102.0131,2026-01-01T01:19:00
80,5,S5_Etch,100.8556,2026-01-01T01:19:00
80,6,S6_Implant,100.7956,2026-01-01T01:19:00
80,7,S7_Anneal,98.031,2026-01-01T01:19:00
80,8,S8_Final_CD,95.207,2026-01-01T01:19:00
81,1,S1_Incoming,103.0548,2026-01-01T01:20:00
81,2,S2_Clean,100.9224,2026-01-01T01:20:00
81,3,S3_Deposition,103.7233,2026-01-01T01:20:00
81,4,S4_Litho,97.8578,2026-01-01T01:20:00
81,5,S5_Etch,100.8603,2026-01-01T01:20:00
81,6,S6_Implant,103.4949,2026-01-01T01:20:00
81,7,S7_Anneal,96.1142,2026-01-01T01:20:00
81,8,S8_Final_CD,96.1343,2026-01-01T01:20:00
82,1,S1_Incoming,98.5618,2026-01-01T01:21:00
82,2,S2_Clean,102.9053,2026-01-01T01:21:00
82,3,S3_Deposition,100.0503,2026-01-01T01:21:00
82,4,S4_Litho,102.7573,2026-01-01T01:21:00
82,5,S5_Etch,98.1892,2026-01-01T01:21:00
82,6,S6_Implant,99.5762,2026-01-01T01:21:00
82,7,S7_Anneal,99.0889,2026-01-01T01:21:00
82,8,S8_Final_CD,97.6262,2026-01-01T01:21:00
83,1,S1_Incoming,100.1147,2026-01-01T01:22:00
83,2,S2_Clean,101.871,2026-01-01T01:22:00
83,3,S3_Deposition,102.5179,2026-01-01T01:22:00
83,4,S4_Litho,99.8066,2026-01-01T01:22:00
83,5,S5_Etch,100.0249,2026-01-01T01:22:00
83,6,S6_Implant,99.4248,2026-01-01T01:22:00
83,7,S7_Anneal,100.4064,2026-01-01T01:22:00
83,8,S8_Final_CD,97.4782,2026-01-01T01:22:00
84,1,S1_Incoming,100.931,2026-01-01T01:23:00
84,2,S2_Clean,95.7305,2026-01-01T01:23:00
84,3,S3_Deposition,101.3999,2026-01-01T01:23:00
84,4,S4_Litho,101.086,2026-01-01T01:23:00
84,5,S5_Etch,99.934,2026-01-01T01:23:00
84,6,S6_Implant,97.8964,2026-01-01T01:23:00
84,7,S7_Anneal,98.5644,2026-01-01T01:23:00
84,8,S8_Final_CD,100.8001,2026-01-01T01:23:00
85,1,S1_Incoming,100.7463,2026-01-01T01:24:00
85,2,S2_Clean,97.2147,2026-01-01T01:24:00
85,3,S3_Deposition,93.4958,2026-01-01T01:24:00
85,4,S4_Litho,103.3002,2026-01-01T01:24:00
85,5,S5_Etch,101.6007,2026-01-01T01:24:00
85,6,S6_Implant,101.1954,2026-01-01T01:24:00
85,7,S7_Anneal,98.1465,2026-01-01T01:24:00
85,8,S8_Final_CD,101.8711,2026-01-01T01:24:00
86,1,S1_Incoming,97.5324,2026-01-01T01:25:00
86,2,S2_Clean,103.3344,2026-01-01T01:25:00
86,3,S3_Deposition,97.9264,2026-01-01T01:25:00
86,4,S4_Litho,95.7706,2026-01-01T01:25:00
86,5,S5_Etch,105.3861,2026-01-01T01:25:00
86,6,S6_Implant,99.3699,2026-01-01T01:25:00
86,7,S7_Anneal,102.6537,2026-01-01T01:25:00
86,8,S8_Final_CD,100.297,2026-01-01T01:25:00
87,1,S1_Incoming,98.6719,2026-01-01T01:26:00
87,2,S2_Clean,99.8592,2026-01-01T01:26:00
87,3,S3_Deposition,101.0095,2026-01-01T01:26:00
87,4,S4_Litho,97.63,2026-01-01T01:26:00
87,5,S5_Etch,97.5189,2026-01-01T01:26:00
87,6,S6_Implant,103.9154,2026-01-01T01:26:00
87,7,S7_Anneal,100.862,2026-01-01T01:26:00
87,8,S8_Final_CD,101.1986,2026-01-01T01:26:00
88,1,S1_Incoming,99.608,2026-01-01T01:27:00
88,2,S2_Clean,100.8564,2026-01-01T01:27:00
88,3,S3_Deposition,100.1005,2026-01-01T01:27:00
88,4,S4_Litho,97.8776,2026-01-01T01:27:00
88,5,S5_Etch,98.2244,2026-01-01T01:27:00
88,6,S6_Implant,98.1934,2026-01-01T01:27:00
88,7,S7_Anneal,100.8885,2026-01-01T01:27:00
88,8,S8_Final_CD,101.6519,2026-01-01T01:27:00
89,1,S1_Incoming,98.2926,2026-01-01T01:28:00
89,2,S2_Clean,99.2148,2026-01-01T01:28:00
89,3,S3_Deposition,99.0914,2026-01-01T01:28:00
89,4,S4_Litho,99.4591,2026-01-01T01:28:00
89,5,S5_Etch,99.2552,2026-01-01T01:28:00
89,6,S6_Implant,98.7608,2026-01-01T01:28:00
89,7,S7_Anneal,95.469,2026-01-01T01:28:00
89,8,S8_Final_CD,101.2367,2026-01-01T01:28:00
90,1,S1_Incoming,101.3547,2026-01-01T01:29:00
90,2,S2_Clean,98.1126,2026-01-01T01:29:00
90,3,S3_Deposition,100.9187,2026-01-01T01:29:00
90,4,S4_Litho,101.6871,2026-01-01T01:29:00
90,5,S5_Etch,101.9079,2026-01-01T01:29:00
90,6,S6_Implant,100.0762,2026-01-01T01:29:00
90,7,S7_Anneal,100.9079,2026-01-01T01:29:00
90,8,S8_Final_CD,94.7468,2026-01-01T01:29:00
91,1,S1_Incoming,101.176,2026-01-01T01:30:00
91,2,S2_Clean,101.1447,2026-01-01T01:30:00
91,3,S3_Deposition,97.9787,2026-01-01T01:30:00
91,4,S4_Litho,97.1238,2026-01-01T01:30:00
91,5,S5_Etch,105.4135,2026-01-01T01:30:00
91,6,S6_Implant,99.4611,2026-01-01T01:30:00
91,7,S7_Anneal,101.3338,2026-01-01T01:30:00
91,8,S8_Final_CD,99.3406,2026-01-01T01:30:00
92,1,S1_Incoming,96.0858,2026-01-01T01:31:00
92,2,S2_Clean,98.7672,2026-01-01T01:31:00
92,3,S3_Deposition,102.8143,2026-01-01T01:31:00
92,4,S4_Litho,99.4918,2026-01-01T01:31:00
92,5,S5_Etch,99.4257,2026-01-01T01:31:00
92,6,S6_Implant,101.3596,2026-01-01T01:31:00
92,7,S7_Anneal,101.1097,2026-01-01T01:31:00
92,8,S8_Final_CD,101.7359,2026-01-01T01:31:00
93,1,S1_Incoming,96.3895,2026-01-01T01:32:00
93,2,S2_Clean,94.7869,2026-01-01T01:32:00
93,3,S3_Deposition,104.1703,2026-01-01T01:32:00
93,4,S4_Litho,96.3416,2026-01-01T01:32:00
93,5,S5_Etch,96.7486,2026-01-01T01:32:00
93,6,S6_Implant,98.4568,2026-01-01T01:32:00
93,7,S7_Anneal,102.6392,2026-01-01T01:32:00
93,8,S8_Final_CD,100.5288,2026-01-01T01:32:00
94,1,S1_Incoming,97.4369,2026-01-01T01:33:00
94,2,S2_Clean,95.7931,2026-01-01T01:33:00
94,3,S3_Deposition,98.8789,2026-01-01T01:33:00
94,4,S4_Litho,100.7046,2026-01-01T01:33:00
94,5,S5_Etch,97.9367,2026-01-01T01:33:00
94,6,S6_Implant,97.2799,2026-01-01T01:33:00
94,7,S7_Anneal,95.6671,2026-01-01T01:33:00
94,8,S8_Final_CD,102.2285,2026-01-01T01:33:00
95,1,S1_Incoming,100.2345,2026-01-01T01:34:00
95,2,S2_Clean,98.8233,2026-01-01T01:34:00
95,3,S3_Deposition,98.3167,2026-01-01T01:34:00
95,4,S4_Litho,100.3144,2026-01-01T01:34:00
95,5,S5_Etch,98.0254,2026-01-01T01:34:00
95,6,S6_Implant,100.1954,2026-01-01T01:34:00
95,7,S7_Anneal,94.622,2026-01-01T01:34:00
95,8,S8_Final_CD,99.1804,2026-01-01T01:34:00
96,1,S1_Incoming,104.0663,2026-01-01T01:35:00
96,2,S2_Clean,101.4034,2026-01-01T01:35:00
96,3,S3_Deposition,100.7452,2026-01-01T01:35:00
96,4,S4_Litho,98.0813,2026-01-01T01:35:00
96,5,S5_Etch,98.1559,2026-01-01T01:35:00
96,6,S6_Implant,98.2194,2026-01-01T01:35:00
96,7,S7_Anneal,102.3822,2026-01-01T01:35:00
96,8,S8_Final_CD,91.935,2026-01-01T01:35:00
97,1,S1_Incoming,99.2353,2026-01-01T01:36:00
97,2,S2_Clean,105.539,2026-01-01T01:36:00
97,3,S3_Deposition,100.1221,2026-01-01T01:36:00
97,4,S4_Litho,97.9685,2026-01-01T01:36:00
97,5,S5_Etch,102.4594,2026-01-01T01:36:00
97,6,S6_Implant,97.9121,2026-01-01T01:36:00
97,7,S7_Anneal,101.642,2026-01-01T01:36:00
97,8,S8_Final_CD,104.3927,2026-01-01T01:36:00
98,1,S1_Incoming,100.5013,2026-01-01T01:37:00
98,2,S2_Clean,100.3231,2026-01-01T01:37:00
98,3,S3_Deposition,102.9284,2026-01-01T01:37:00
98,4,S4_Litho,99.3246,2026-01-01T01:37:00
98,5,S5_Etch,98.0984,2026-01-01T01:37:00
98,6,S6_Implant,102.8484,2026-01-01T01:37:00
98,7,S7_Anneal,96.5146,2026-01-01T01:37:00
98,8,S8_Final_CD,97.1698,2026-01-01T01:37:00
99,1,S1_Incoming,97.8738,2026-01-01T01:38:00
99,2,S2_Clean,101.2207,2026-01-01T01:38:00
99,3,S3_Deposition,98.2182,2026-01-01T01:38:00
99,4,S4_Litho,103.4424,2026-01-01T01:38:00
99,5,S5_Etch,98.1152,2026-01-01T01:38:00
99,6,S6_Implant,100.4061,2026-01-01T01:38:00
99,7,S7_Anneal,100.1797,2026-01-01T01:38:00
99,8,S8_Final_CD,97.9321,2026-01-01T01:38:00
100,1,S1_Incoming,97.9063,2026-01-01T01:39:00
100,2,S2_Clean,102.2069,2026-01-01T01:39:00
100,3,S3_Deposition,101.2384,2026-01-01T01:39:00
100,4,S4_Litho,102.0929,2026-01-01T01:39:00
100,5,S5_Etch,104.5435,2026-01-01T01:39:00
100,6,S6_Implant,98.7187,2026-01-01T01:39:00
100,7,S7_Anneal,100.4992,2026-01-01T01:39:00
100,8,S8_Final_CD,100.414,2026-01-01T01:39:00
101,1,S1_Incoming,96.0855,2026-01-01T01:40:00
101,2,S2_Clean,97.2952,2026-01-01T01:40:00
101,3,S3_Deposition,103.4164,2026-01-01T01:40:00
101,4,S4_Litho,103.6436,2026-01-01T01:40:00
101,5,S5_Etch,101.2263,2026-01-01T01:40:00
101,6,S6_Implant,107.1652,2026-01-01T01:40:00
101,7,S7_Anneal,102.5099,2026-01-01T01:40:00
101,8,S8_Final_CD,100.0069,2026-01-01T01:40:00
102,1,S1_Incoming,99.9433,2026-01-01T01:41:00
102,2,S2_Clean,95.9285,2026-01-01T01:41:00
102,3,S3_Deposition,96.3208,2026-01-01T01:41:00
102,4,S4_Litho,103.0728,2026-01-01T01:41:00
102,5,S5_Etch,99.6668,2026-01-01T01:41:00
102,6,S6_Implant,98.495,2026-01-01T01:41:00
102,7,S7_Anneal,104.5768,2026-01-01T01:41:00
102,8,S8_Final_CD,101.8814,2026-01-01T01:41:00
103,1,S1_Incoming,101.8944,2026-01-01T01:42:00
103,2,S2_Clean,98.893,2026-01-01T01:42:00
103,3,S3_Deposition,97.3279,2026-01-01T01:42:00
103,4,S4_Litho,98.8816,2026-01-01T01:42:00
103,5,S5_Etch,101.7355,2026-01-01T01:42:00
103,6,S6_Implant,103.0161,2026-01-01T01:42:00
103,7,S7_Anneal,97.1848,2026-01-01T01:42:00
103,8,S8_Final_CD,101.6202,2026-01-01T01:42:00
104,1,S1_Incoming,99.2866,2026-01-01T01:43:00
104,2,S2_Clean,100.8495,2026-01-01T01:43:00
104,3,S3_Deposition,96.8769,2026-01-01T01:43:00
104,4,S4_Litho,100.6356,2026-01-01T01:43:00
104,5,S5_Etch,96.5294,2026-01-01T01:43:00
104,6,S6_Implant,101.3556,2026-01-01T01:43:00
104,7,S7_Anneal,102.0389,2026-01-01T01:43:00
104,8,S8_Final_CD,96.8484,2026-01-01T01:43:00
105,1,S1_Incoming,102.7929,2026-01-01T01:44:00
105,2,S2_Clean,103.6541,2026-01-01T01:44:00
105,3,S3_Deposition,98.6976,2026-01-01T01:44:00
105,4,S4_Litho,96.1257,2026-01-01T01:44:00
105,5,S5_Etch,98.5668,2026-01-01T01:44:00
105,6,S6_Implant,100.2424,2026-01-01T01:44:00
105,7,S7_Anneal,98.031,2026-01-01T01:44:00
105,8,S8_Final_CD,101.0122,2026-01-01T01:44:00
106,1,S1_Incoming,100.3957,2026-01-01T01:45:00
106,2,S2_Clean,100.8384,2026-01-01T01:45:00
106,3,S3_Deposition,103.4753,2026-01-01T01:45:00
106,4,S4_Litho,97.4104,2026-01-01T01:45:00
106,5,S5_Etch,98.1763,2026-01-01T01:45:00
106,6,S6_Implant,98.6517,2026-01-01T01:45:00
106,7,S7_Anneal,100.0961,2026-01-01T01:45:00
106,8,S8_Final_CD,99.1613,2026-01-01T01:45:00
107,1,S1_Incoming,99.9272,2026-01-01T01:46:00
107,2,S2_Clean,102.8319,2026-01-01T01:46:00
107,3,S3_Deposition,100.0652,2026-01-01T01:46:00
107,4,S4_Litho,104.3208,2026-01-01T01:46:00
107,5,S5_Etch,93.4262,2026-01-01T01:46:00
107,6,S6_Implant,101.3894,2026-01-01T01:46:00
107,7,S7_Anneal,99.4053,2026-01-01T01:46:00
107,8,S8_Final_CD,98.6773,2026-01-01T01:46:00
108,1,S1_Incoming,101.0345,2026-01-01T01:47:00
108,2,S2_Clean,99.0146,2026-01-01T01:47:00
108,3,S3_Deposition,100.2652,2026-01-01T01:47:00
108,4,S4_Litho,101.7451,2026-01-01T01:47:00
108,5,S5_Etch,103.7417,2026-01-01T01:47:00
108,6,S6_Implant,94.7121,2026-01-01T01:47:00
108,7,S7_Anneal,98.3658,2026-01-01T01:47:00
108,8,S8_Final_CD,100.2762,2026-01-01T01:47:00
109,1,S1_Incoming,100.9748,2026-01-01T01:48:00
109,2,S2_Clean,101.5518,2026-01-01T01:48:00
109,3,S3_Deposition,103.3835,2026-01-01T01:48:00
109,4,S4_Litho,101.8828,2026-01-01T01:48:00
109,5,S5_Etch,101.4078,2026-01-01T01:48:00
109,6,S6_Implant,103.4328,2026-01-01T01:48:00
109,7,S7_Anneal,96.7501,2026-01-01T01:48:00
109,8,S8_Final_CD,97.281,2026-01-01T01:48:00
110,1,S1_Incoming,102.2956,2026-01-01T01:49:00
110,2,S2_Clean,101.8987,2026-01-01T01:49:00
110,3,S3_Deposition,101.3535,2026-01-01T01:49:00
110,4,S4_Litho,102.1354,2026-01-01T01:49:00
110,5,S5_Etch,102.6568,2026-01-01T01:49:00
110,6,S6_Implant,101.1908,2026-01-01T01:49:00
110,7,S7_Anneal,102.3786,2026-01-01T01:49:00
110,8,S8_Final_CD,96.8638,2026-01-01T01:49:00
111,1,S1_Incoming,98.3961,2026-01-01T01:50:00
111,2,S2_Clean,102.3285,2026-01-01T01:50:00
111,3,S3_Deposition,101.2965,2026-01-01T01:50:00
111,4,S4_Litho,99.0267,2026-01-01T01:50:00
111,5,S5_Etch,100.34,2026-01-01T01:50:00
111,6,S6_Implant,103.0974,2026-01-01T01:50:00
111,7,S7_Anneal,100.2148,2026-01-01T01:50:00
111,8,S8_Final_CD,100.9319,2026-01-01T01:50:00
112,1,S1_Incoming,95.4239,2026-01-01T01:51:00
112,2,S2_Clean,100.6199,2026-01-01T01:51:00
112,3,S3_Deposition,101.6249,2026-01-01T01:51:00
112,4,S4_Litho,98.4881,2026-01-01T01:51:00
112,5,S5_Etch,100.255,2026-01-01T01:51:00
112,6,S6_Implant,99.1718,2026-01-01T01:51:00
112,7,S7_Anneal,101.4093,2026-01-01T01:51:00
112,8,S8_Final_CD,101.0065,2026-01-01T01:51:00
113,1,S1_Incoming,100.2295,2026-01-01T01:52:00
113,2,S2_Clean,96.1051,2026-01-01T01:52:00
113,3,S3_Deposition,100.6103,2026-01-01T01:52:00
113,4,S4_Litho,102.6886,2026-01-01T01:52:00
113,5,S5_Etch,97.1474,2026-01-01T01:52:00
113,6,S6_Implant,100.9407,2026-01-01T01:52:00
113,7,S7_Anneal,99.0736,2026-01-01T01:52:00
113,8,S8_Final_CD,100.2063,2026-01-01T01:52:00
114,1,S1_Incoming,98.7766,2026-01-01T01:53:00
114,2,S2_Clean,103.0385,2026-01-01T01:53:00
114,3,S3_Deposition,94.8405,2026-01-01T01:53:00
114,4,S4_Litho,102.4708,2026-01-01T01:53:00
114,5,S5_Etch,99.5881,2026-01-01T01:53:00
114,6,S6_Implant,96.9782,2026-01-01T01:53:00
114,7,S7_Anneal,102.1343,2026-01-01T01:53:00
114,8,S8_Final_CD,100.2085,2026-01-01T01:53:00
115,1,S1_Incoming,99.9456,2026-01-01T01:54:00
115,2,S2_Clean,101.2891,2026-01-01T01:54:00
115,3,S3_Deposition,101.8661,2026-01-01T01:54:00
115,4,S4_Litho,95.1793,2026-01-01T01:54:00
115,5,S5_Etch,101.5183,2026-01-01T01:54:00
115,6,S6_Implant,99.0478,2026-01-01T01:54:00
115,7,S7_Anneal,98.1764,2026-01-01T01:54:00
115,8,S8_Final_CD,104.4845,2026-01-01T01:54:00
116,1,S1_Incoming,103.3286,2026-01-01T01:55:00
116,2,S2_Clean,98.5663,2026-01-01T01:55:00
116,3,S3_Deposition,102.4543,2026-01-01T01:55:00
116,4,S4_Litho,99.454,2026-01-01T01:55:00
116,5,S5_Etch,97.358,2026-01-01T01:55:00
116,6,S6_Implant,100.2342,2026-01-01T01:55:00
116,7,S7_Anneal,99.3725,2026-01-01T01:55:00
116,8,S8_Final_CD,97.9313,2026-01-01T01:55:00
117,1,S1_Incoming,97.7943,2026-01-01T01:56:00
117,2,S2_Clean,102.8423,2026-01-01T01:56:00
117,3,S3_Deposition,98.5512,2026-01-01T01:56:00
117,4,S4_Litho,101.0213,2026-01-01T01:56:00
117,5,S5_Etch,99.6374,2026-01-01T01:56:00
117,6,S6_Implant,97.4392,2026-01-01T01:56:00
117,7,S7_Anneal,96.4096,2026-01-01T01:56:00
117,8,S8_Final_CD,102.2045,2026-01-01T01:56:00
118,1,S1_Incoming,101.5296,2026-01-01T01:57:00
118,2,S2_Clean,96.6406,2026-01-01T01:57:00
118,3,S3_Deposition,97.9706,2026-01-01T01:57:00
118,4,S4_Litho,101.0249,2026-01-01T01:57:00
118,5,S5_Etch,103.2163,2026-01-01T01:57:00
118,6,S6_Implant,98.8089,2026-01-01T01:57:00
118,7,S7_Anneal,100.4218,2026-01-01T01:57:00
118,8,S8_Final_CD,95.1777,2026-01-01T01:57:00
119,1,S1_Incoming,101.8917,2026-01-01T01:58:00
